30120000,Iron Roundshield,0,0,[0|0|0],3000,7107000,0,3,0,600,140,100,24,0,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,74,0,0,0,59,60,0,41,8000,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,30,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
30130000,Gilded Iron Shield,1,0,[0|0|0],3000,7108000,0,3,0,600,140,100,24,0,0,0,78,40,38,17,-1,-1,-1,-1,-1,-1,0,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,1,1,15,15,5,2117,12013,0,0,1,10,74,0,0,0,59,60,0,41,8000,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,1,1,51,0,0,6,20,1,22,22,6,0,22,0,302,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,30,-1,-1,-1,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
30140000,Ice Crest Shield,1,0,[0|0|0],3000,7110000,0,3,0,600,140,100,24,0,0,0,77,57,41,18,-1,-1,-1,5301400,-1,-1,0,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,1,1,1,1,15,15,5,2118,12014,0,0,1,10,74,0,0,0,59,60,0,41,8000,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,9,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,1,1,35,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,30,-1,-1,-1,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,30140000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
30150000,Smoldering Shield,1,0,[0|0|0],3000,7115000,0,3,0,600,140,100,24,0,0,40,79,38,56,14,-1,-1,-1,5301500,-1,-1,0,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,1,1,1,1,15,15,5,2119,12015,0,0,1,10,58,0,37,0,59,60,0,41,8000,-1,-1,0,-1,7,0,12,48,2,0,160,0,11,0,0,15,10,9,0,12,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,4,0,1,1,38,0,0,6,20,1,22,22,6,0,22,0,300,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,2,0,30,-1,-1,-1,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,30150000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
30190000,Spiralhorn Shield,1,0,[0|0|0],3000,7114000,0,2,0,600,140,100,24,0,0,0,61,35,39,39,6400,-1,-1,5301900,-1,-1,0,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,1,1,1,1,15,15,5,2113,12019,0,0,1,10,75,0,0,0,51,60,0,35,8000,-1,-1,0,-1,7,0,12,48,2,2,105,0,0,0,0,15,8,10,0,0,99,0,0,30,60,0,2,0,0,0,20,20,20,20,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,1,1,32,0,0,6,20,1,20,20,6,0,20,0,302,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.04,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,1400,310,6,6,2,2,30,6501,-1,-1,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,30190000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
30200000,Coil Shield,0,0,[0|0|0],3020,7116000,0,1.5,0,600,140,200,24,0,0,0,65,38,29,35,-1,6502,-1,5302000,-1,-1,2200,30200000,30200000,30200000,30200000,30200000,30200000,30200000,30200000,30200000,30200000,30200000,-1,-1,-1,-1,-1,1,1,1,1,15,15,5,2112,12020,0,0,1,10,77,0,0,0,51,60,0,29,8500,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,10,10,0,0,99,0,0,30,60,0,2,0,0,0,19,19,19,19,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,480,0.015,0,0,0,1,1,0,0,0,0,1,1,36,0,0,6,20,1,19,19,6,0,19,0,1007,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,1400,310,6,6,2,0,30,6401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
31000000,Kite Shield,1,0,[0|0|0],3100,7216000,0,4.5,0,900,340,100,40,0,0,0,100,47,47,33,-1,-1,-1,-1,-1,-1,0,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,1,1,1,1,15,15,5.5,2033,12040,0,0,1,10,78,0,0,0,65,60,0,51,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,12,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,1,1,47,0,0,6,30,1,23,23,6,0,23,0,10,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.93,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,40,-1,-1,-1,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,31000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
31010000,Marred Leather Shield,1,0,[0|0|0],3100,7209000,0,3,0,900,340,100,40,0,0,0,81,49,36,45,6401,-1,-1,-1,-1,-1,0,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,1,1,1,1,15,15,5.5,2101,12041,0,0,1,10,75,0,0,0,61,60,0,46,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,8,0,0,0,99,0,0,50,80,0,3,0,0,0,22,22,22,22,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,1,1,45,0,0,6,30,1,22,22,6,0,22,0,10,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.9,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,1,2,40,6501,-1,-1,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,31010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
31020000,Marred Wooden Shield,1,0,[0|0|0],3100,7204000,0,4,0,900,340,100,40,0,0,0,86,52,27,50,6401,-1,-1,-1,-1,-1,0,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,1,1,1,1,15,15,5.5,2001,12042,0,0,1,10,76,0,0,0,60,60,0,48,8100,-1,-1,0,-1,7,0,12,49,0,2,105,0,0,0,0,15,8,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,128,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,1,1,49,0,0,6,30,1,23,23,6,0,23,0,10,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.955,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,1,2,40,6501,-1,-1,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,31020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
31040000,Albinauric Shield,1,0,[0|0|0],3100,7222000,0,4.5,0,900,340,100,40,0,0,0,100,66,42,23,-1,-1,-1,-1,-1,-1,0,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,1,1,1,1,15,15,5.5,2005,12044,0,0,1,10,78,0,0,0,65,60,0,51,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,11,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,1,1,47,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.93,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,40,-1,-1,-1,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,31040000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
