12015998,DSL BigQuestRewards 3 3 3 2 2 2 ,17041000,17042000,17043000,100260000,100270000,100280000,0,0,3,3,3,2,2,2,0,0,180,120,120,90,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260011,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
12020041,DSL BigQuestRewards 3 3 3 2 2 2 ,17044000,17045000,17046000,100290000,100300000,100310000,0,0,3,3,3,2,2,2,0,0,180,120,180,60,90,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260012,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
12050011,DSL BigQuestRewards 3 3 3 2 2 2 ,17047000,17048000,17049000,100320000,100330000,100340000,0,0,3,3,3,2,2,2,0,0,60,180,180,120,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260013,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
13000981,DSL BigQuestRewards 3 3 3 2 2 2 ,17050000,17051000,17052000,100350000,100360000,100370000,0,0,3,3,3,2,2,2,0,0,120,120,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260014,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
13000991,DSL BigQuestRewards 3 3 3 2 2 2 ,17053000,17054000,17055000,100380000,100390000,100400000,0,0,3,3,3,2,2,2,0,0,120,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260015,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
14000991,DSL BigQuestRewards 3 3 3 3 2 2 ,17056000,17057000,17058000,17059000,100410000,100420000,0,0,3,3,3,3,2,2,0,0,120,180,120,180,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260016,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
15001201,DSL BigQuestRewards 3 3 3 2 2 2 ,17060000,17061000,17062000,100430000,100440000,100450000,0,0,3,3,3,2,2,2,0,0,120,180,180,120,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260017,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1041380101,DSL BigQuestRewards 3 3 3 3 2 2 ,17063000,17064000,17065000,17066000,100460000,100470000,0,0,3,3,3,3,2,2,0,0,180,180,180,180,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260018,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1044320021,DSL BigQuestRewards 3 3 3 3 2 2 ,17067000,17068000,17069000,17070000,100480000,100490000,0,0,3,3,3,3,2,2,0,0,120,180,180,180,180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260019,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1046360101,DSL BigQuestRewards 3 3 3 2 2 2 ,17071000,17072000,17073000,100500000,100510000,100520000,0,0,3,3,3,2,2,2,0,0,180,120,120,120,120,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260020,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1049370021,DSL BigQuestRewards 3 3 3 3 2 2 ,17074000,17075000,17076000,17077000,100530000,100540000,0,0,3,3,3,3,2,2,0,0,120,180,180,60,180,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260021,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1050390101,DSL BigQuestRewards 3 3 3 3 2 2 ,17078000,17079000,17080000,17081000,100550000,100560000,0,0,3,3,3,3,2,2,0,0,120,180,180,180,120,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260022,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1051430021,DSL BigQuestRewards 3 3 3 2 2 2 ,17082000,17083000,17084000,100570000,100580000,100590000,0,0,3,3,3,2,2,2,0,0,180,180,120,60,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260023,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1035460101,DSL BigQuestRewards 3 3 3 2 2 2 ,17085000,17086000,17087000,100600000,100610000,100620000,0,0,3,3,3,2,2,2,0,0,180,120,120,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260024,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1036440301,DSL BigQuestRewards 3 3 3 3 2 2 ,17088000,17089000,17090000,17091000,100630000,100640000,0,0,3,3,3,3,2,2,0,0,180,120,120,180,120,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260025,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1035500301,DSL BigQuestRewards 3 3 3 3 2 2 ,17092000,17093000,17094000,17095000,100650000,100660000,0,0,3,3,3,3,2,2,0,0,180,180,180,180,90,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260026,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1042500021,DSL BigQuestRewards 3 3 3 3 2 2 ,17096000,17097000,17098000,17099000,100670000,100680000,0,0,3,3,3,3,2,2,0,0,180,180,180,180,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260027,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1038510401,DSL BigQuestRewards 3 3 3 2 2 2 ,17100000,17101000,17102000,100690000,100700000,100710000,0,0,3,3,3,2,2,2,0,0,180,180,180,60,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260028,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1039510401,DSL BigQuestRewards 3 3 3 2 2 2 ,17103000,17104000,17105000,100720000,100730000,100740000,0,0,3,3,3,2,2,2,0,0,120,180,180,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260029,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1041540401,DSL BigQuestRewards 3 3 3 2 2 2 ,17106000,17107000,17108000,100750000,100760000,100770000,0,0,3,3,3,2,2,2,0,0,120,120,180,60,180,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260030,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1042510401,DSL BigQuestRewards 3 3 3 3 2 2 ,17109000,17110000,17111000,17112000,100780000,100790000,0,0,3,3,3,3,2,2,0,0,120,120,120,180,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260031,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1042510411,DSL BigQuestRewards 3 3 3 2 2 2 ,17113000,17114000,17115000,100800000,100810000,100820000,0,0,3,3,3,2,2,2,0,0,180,180,120,90,180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260032,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1042540401,DSL BigQuestRewards 3 3 3 2 2 2 ,17116000,17117000,17118000,100830000,100840000,100850000,0,0,3,3,3,2,2,2,0,0,180,180,180,90,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260033,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1043520401,DSL BigQuestRewards 3 3 3 3 2 2 ,17119000,17120000,17121000,17122000,100860000,100870000,0,0,3,3,3,3,2,2,0,0,120,120,180,120,180,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260034,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1043520411,DSL BigQuestRewards 3 3 3 3 2 2 ,17123000,17124000,17125000,17126000,100880000,100890000,0,0,3,3,3,3,2,2,0,0,180,180,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260035,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1036540401,DSL BigQuestRewards 3 3 3 2 2 2 ,17127000,17128000,17129000,100900000,100910000,100920000,0,0,3,3,3,2,2,2,0,0,120,180,120,90,180,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260036,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1037530401,DSL BigQuestRewards 3 3 3 3 2 2 ,17130000,17131000,17132000,17133000,100930000,100940000,0,0,3,3,3,3,2,2,0,0,180,180,180,180,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260037,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1037500101,DSL BigQuestRewards 3 3 3 3 2 2 ,17134000,17135000,17136000,17137000,100950000,100960000,0,0,3,3,3,3,2,2,0,0,180,180,120,180,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260038,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1049520801,DSL BigQuestRewards 3 3 3 3 2 2 ,17138000,17139000,17140000,17141000,100970000,100980000,0,0,3,3,3,3,2,2,0,0,180,120,180,120,180,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260039,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1052570801,DSL BigQuestRewards 3 3 3 3 2 2 ,17142000,17143000,17144000,17145000,100990000,101000000,0,0,3,3,3,3,2,2,0,0,180,180,120,180,90,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260040,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1052530801,DSL BigQuestRewards 3 3 3 2 2 2 ,17146000,17147000,17148000,101010000,101020000,101030000,0,0,3,3,3,2,2,2,0,0,180,180,60,90,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260041,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1048570801,DSL BigQuestRewards 3 3 3 3 2 2 ,17149000,17150000,17151000,17152000,101040000,101050000,0,0,3,3,3,3,2,2,0,0,60,120,180,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260042,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1049550801,DSL BigQuestRewards 3 3 3 3 2 2 ,17153000,17154000,17155000,17156000,101060000,101070000,0,0,3,3,3,3,2,2,0,0,180,120,120,180,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260043,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
10282,DSL BigQuestRewards 3 3 3 2 2 2 ,17157000,17158000,17159000,101080000,101090000,101100000,0,0,3,3,3,2,2,2,0,0,60,120,120,90,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260044,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
20163,DSL BigQuestRewards 3 3 3 3 2 2 ,17160000,17161000,17162000,17163000,101110000,101120000,0,0,3,3,3,3,2,2,0,0,120,120,180,180,180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260045,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
20182,DSL BigQuestRewards 3 3 3 2 2 2 ,17164000,17165000,17166000,101130000,101140000,101150000,0,0,3,3,3,2,2,2,0,0,120,120,120,90,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260046,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
101912,DSL BigQuestRewards 3 3 3 2 2 2 ,17167000,17168000,17169000,101160000,101170000,101180000,0,0,3,3,3,2,2,2,0,0,120,180,180,90,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260047,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
112202,DSL BigQuestRewards 3 3 3 3 2 2 ,17170000,17171000,17172000,17173000,101190000,101200000,0,0,3,3,3,3,2,2,0,0,180,120,180,180,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260048,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
10000732,DSL BigQuestRewards 3 3 3 3 2 2 ,17174000,17175000,17176000,17177000,101210000,101220000,0,0,3,3,3,3,2,2,0,0,120,120,120,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260049,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
10001097,DSL BigQuestRewards 3 3 3 2 2 2 ,17178000,17179000,17180000,101230000,101240000,101250000,0,0,3,3,3,2,2,2,0,0,180,180,180,90,180,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260050,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
11000992,DSL BigQuestRewards 3 3 3 2 2 2 ,17181000,17182000,17183000,101260000,101270000,101280000,0,0,3,3,3,2,2,2,0,0,180,180,180,120,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260051,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
11001195,DSL BigQuestRewards 3 3 3 2 2 2 ,17184000,17185000,17186000,101290000,101300000,101310000,0,0,3,3,3,2,2,2,0,0,120,180,120,90,180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260052,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
12010102,DSL BigQuestRewards 3 3 3 2 2 2 ,17187000,17188000,17189000,101320000,101330000,101340000,0,0,3,3,3,2,2,2,0,0,120,120,180,60,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260053,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
12015999,DSL BigQuestRewards 3 3 3 3 2 2 ,17190000,17191000,17192000,17193000,101350000,101360000,0,0,3,3,3,3,2,2,0,0,120,180,180,120,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260054,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
12020042,DSL BigQuestRewards 3 3 3 3 2 2 ,17194000,17195000,17196000,17197000,101370000,101380000,0,0,3,3,3,3,2,2,0,0,120,120,180,180,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260055,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
12050012,DSL BigQuestRewards 3 3 3 2 2 2 ,17198000,17199000,17200000,101390000,101400000,101410000,0,0,3,3,3,2,2,2,0,0,120,180,180,180,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260056,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
13000982,DSL BigQuestRewards 3 3 3 3 2 2 ,17201000,17202000,17203000,17204000,101420000,101430000,0,0,3,3,3,3,2,2,0,0,60,180,180,180,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260057,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
13000992,DSL BigQuestRewards 3 3 3 2 2 2 ,17205000,17206000,17207000,101440000,101450000,101460000,0,0,3,3,3,2,2,2,0,0,180,60,180,60,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260058,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
14000992,DSL BigQuestRewards 3 3 3 2 2 2 ,17208000,17209000,17210000,101470000,101480000,101490000,0,0,3,3,3,2,2,2,0,0,120,60,180,90,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260059,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
15001202,DSL BigQuestRewards 3 3 3 3 2 2 ,17211000,17212000,17213000,17214000,101500000,101510000,0,0,3,3,3,3,2,2,0,0,120,180,120,120,180,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260060,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1041380102,DSL BigQuestRewards 3 3 3 3 2 2 ,17215000,17216000,17217000,17218000,101520000,101530000,0,0,3,3,3,3,2,2,0,0,180,120,120,180,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260061,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1044320022,DSL BigQuestRewards 3 3 3 2 2 2 ,17219000,17220000,17221000,101540000,101550000,101560000,0,0,3,3,3,2,2,2,0,0,120,180,180,180,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260062,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1046360102,DSL BigQuestRewards 3 3 3 3 2 2 ,17222000,17223000,17224000,17225000,101570000,101580000,0,0,3,3,3,3,2,2,0,0,180,180,180,120,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260063,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1049370022,DSL BigQuestRewards 3 3 3 2 2 2 ,17226000,17227000,17228000,101590000,101600000,101610000,0,0,3,3,3,2,2,2,0,0,180,180,120,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260064,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1050390102,DSL BigQuestRewards 3 3 3 2 2 2 ,17229000,17230000,17231000,101620000,101630000,101640000,0,0,3,3,3,2,2,2,0,0,180,180,120,180,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260065,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1051430022,DSL BigQuestRewards 3 3 3 3 2 2 ,17232000,17233000,17234000,17235000,101650000,101660000,0,0,3,3,3,3,2,2,0,0,120,180,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260066,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1035460102,DSL BigQuestRewards 3 3 3 3 2 2 ,17236000,17237000,17238000,17239000,101670000,101680000,0,0,3,3,3,3,2,2,0,0,180,180,120,180,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260067,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1036440302,DSL BigQuestRewards 3 3 3 2 2 2 ,17240000,17241000,17242000,101690000,101700000,101710000,0,0,3,3,3,2,2,2,0,0,180,120,120,90,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260068,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1035500302,DSL BigQuestRewards 3 3 3 2 2 2 ,17243000,17244000,17245000,101720000,101730000,101740000,0,0,3,3,3,2,2,2,0,0,120,120,60,180,120,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260069,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1042500022,DSL BigQuestRewards 3 3 3 2 2 2 ,17246000,17247000,17248000,101750000,101760000,101770000,0,0,3,3,3,2,2,2,0,0,120,180,180,60,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260070,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
1038510402,DSL BigQuestRewards 3 3 3 2 2 2 ,17249000,17250000,17251000,101780000,101790000,101800000,0,0,3,3,3,2,2,2,0,0,120,180,180,90,180,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024260071,0,0,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
